Label	Events	ID	Date
41	"WWII: Operation Harling: A British Special Operations Executive team, together with Greek Resistance fighters, blows up the Gorgopotamos viaduct in the first major sabotage act in occupied continental Europe."	4208	1942 November 25???26
26	The movie Casablanca premi??res at the Hollywood Theater in New York City.	4209	1942 November 26
41	"WWII: At Toulon, the French navy scuttles its ships and submarines to keep them out of Nazi hands."	4210	1942 November 27
5	"Cocoanut Grove fire: A fire in the Cocoanut Grove night club in Boston, Massachusetts, kills 491."	4211	1942 November 28
41	"The large-scale German ""pacification"" of the Zamojszczyzna region of Poland begins."	4212	1942 November 28
20	The Blue Star Line cargo liner MV Dunedin Star runs aground on the Skeleton Coast of Namibia. Crew and passengers survive following a 26-day overland trek to Windhoek.	4213	1942 November 29
9	Gasoline rationing begins in the United States.	4214	1942 December 1
41	"Manhattan Project: Below the bleachers of Stagg Field at the University of Chicago, a team led by Enrico Fermi initiates the first self-sustaining nuclear chain reaction (a coded message, ""The Italian navigator has landed in the new world"" is then sent to U.S. President Franklin D. Roosevelt)."	4215	1942 December 2
41	"The Holocaust: In Warsaw, two women, Zofia Kossak and Wanda Filipowicz, risk their lives by setting up the Council for the Assistance of the Jews."	4216	1942 December 4
1	WWII: USAAF bombers make their first raid on Italy.	4217	1942 December 4
41	"WWII:British commandos conduct Operation Frankton, a raid on shipping in Bordeaux harbour."	4218	1942 December 7
41	"WWII:The battleship USS New Jersey (BB-62) is launched at Philadelphia, Pennsylvania."	4219	1942 December 7
5	A fire at Seacliff Lunatic Asylum in New Zealand kills 39 patients.	4220	1942 December 8
22	Government of Poland in exile send Raczy??ski's Note (the first official report on the Holocaust) to 26 governments who signed the Declaration by United Nations.	4221	1942 December 10
41	"WWII: German troops began Operation Winter Storm, an attempt to relieve encircled Axis forces during the Battle of Stalingrad."	4222	1942 December 12
41	"WWII: Guadalcanal Campaign ??? Battle of Mount Austen, the Galloping Horse, and the Sea Horse: United States and allied forces begin to attack Japanese positions near the Matanikau River."	4223	1942 December 15
22	"The Allies issue the Joint Declaration by Members of the United Nations (as the answer to Raczy??ski's Note), the first time they publicly acknowledge the Holocaust."	4224	1942 December 17
7	"An avalanche in Aliquippa, Pennsylvania, kills 26, including Vulcan Crucible Steel heir-apparent Samuel A. Stafford Sr., when two 100 ton boulders fall on a bus filled with wartime steel workers on their way home."	4225	1942 December 22
20	An airplane carrying prominent Ustashe general Jure Franceti?? crashes. Franceti?? dies as result of the injuries on December 27.	4226	1942 December 22
35	"French Admiral Darlan, the former Vichy leader who has switched over to the Allies following the Torch landings, is assassinated in Algiers."	4227	1942 December 24
42	The Union of Pioneers of Yugoslavia is founded.	4228	1942 December 27
41	"WWII: The Soviet Union announces that 22 German divisions have been encircled at Stalingrad, with 175,000 killed and 137,650 captured."	4229	1943 January 1
26	WWII: Greek-Polish athlete and saboteur Jerzy Iwanow-Szajnowicz is executed by the Germans at Kaisariani.	4230	1943 January 4
35	"Culbert Olson, 29th Governor of California, is succeeded by Earl Warren."	4231	1943 January 4
11	The United States and United Kingdom revise previously unequal treaty relationships with the Republic of China.	4232	1943 January 11
35	Italian-American anarchist Carlo Tresca is assassinated in New York City.	4233	1943 January 11
2	36 people are executed and 200 arrested in anti-Nazi protests in Sofia.	4234	1943 January 13
22	"24 ??? WWII: Casablanca Conference: Franklin D. Roosevelt, President of the United States; Winston Churchill, Prime Minister of the United Kingdom; and Generals Charles de Gaulle and Henri Giraud of the Free French forces meet secretly at the Anfa Hotel in Casablanca, Morocco, to plan the Allied European strategy for the next stage of the war."	4235	1943 January 14
1	WWII: Guadalcanal Campaign ??? Operation Ke: Japanese forces begin to withdraw from Guadalcanal in the Solomon Islands.	4236	1943 January 15
34	"The world's largest office building, The Pentagon, headquarters of the United States Department of War, is dedicated in Arlington, Virginia."	4237	1943 January 15
1	Iraq declares war on the Axis powers.	4238	1943 January 16
41	"WWII: Soviet officials announce that the Red Army has broken the Wehrmacht's siege of Leningrad as part of Operation Iskra, opening a narrow land corridor to the city. Georgy Zhukov is promoted to Marshal of the Soviet Union."	4239	1943 January 18
2	The first Warsaw Ghetto Uprising begins.	4240	1943 January 18
1	WWII: Battle of Buna???Gona ends with American and Australian forces securing control of the territory of Papua.	4241	1943 January 22
3	"The Holocaust: Over 4,000 Jews are detained in Nazi-occupied Marseille as part of ""Action Tiger"" before being transported to extermination camps in Poland."	4242	1943 January 22
1	WWII: British forces capture Tripoli from the Italians.	4243	1943 January 23
26	Duke Ellington plays at New York City's Carnegie Hall for the first time.	4244	1943 January 23
26	American critic and commentator Alexander Woollcott suffers an eventually fatal heart attack during a regular broadcast of the CBS Radio round-table program People's Platform.	4245	1943 January 23
1	WWII: 50 bombers mount the first all American air raid against Germany: Wilhelmshaven is the target.	4246	1943 January 27
41	Nazi German police arrest alleged necrophiliac and serial killer Bruno L?_dke.	4247	1943 January 29
42	United States Marine Corps Women's Reserve (MCWR) created.	4248	1943 January 29
41	30 ??? WWII: Battle of Rennell Island ??? The Imperial Japanese Navy resists the United States Navy's attempt to interrupt the withdrawal of Japanese forces from Guadalcanal in the last major naval battle of the Guadalcanal Campaign.	4249	1943 January 29
1	"WWII: In Russia, the Battle of Stalingrad comes to an end with the surrender of the German 6th Army."	4250	1943 February 2
41	"WWII: The Four Chaplains of the U.S. Army are among those drowned when their ship, Dorchester, is struck by a German torpedo in the North Atlantic."	4251	1943 February 3
35	"Lt. General Frank M. Andrews is selected to command the U.S. armies in Europe, while General Dwight D. Eisenhower is assigned command in North Africa. Andrews will serve only three months before dying in an airplane crash."	4252	1943 February 5
41	"WWII:North Atlantic convoy SC 118 is attacked by U-boats, sinking eight ships."	4253	1943 February 7
15	"WWII:In the United States, it is announced that shoe rationing will go into effect in two days."	4254	1943 February 7
41	"WWII:Guadalcanal Campaign in the Solomon Islands ends with United States forces in command of Guadalcanal, the evacuation of Japanese forces in Operation Ke having been completed two days earlier."	4255	1943 February 9
3	WWII:Massacres of Poles in Volhynia and Eastern Galicia by the Ukrainian Insurgent Army begin with the Paro?_la I massacre within the Reichskommissariat Ukraine.	4256	1943 February 9
41	March 3 ??? Mohandas Gandhi (under arrest by forces of the British Raj in Pune as a member of the Quit India Movement) keeps a hunger strike to protest at his imprisonment.	4257	1943 February 10
1	WWII: Rostov-on-Don in Russia is liberated.	4258	1943 February 14
1	"WWII: Battle of Sidi Bou Zid: In the Tunisia Campaign, German Panzer divisions commanded by Hans-J?_rgen von Arnim are victorious over the United States Army."	4259	1943 February 14???17
41	"WWII: The Soviet Union reconquers Kharkov, but is later driven out in the Third Battle of Kharkov."	4260	1943 February 16
35	"In a Sportpalast speech in Berlin, German Propaganda Minister Joseph Goebbels declares a ""total war"" against the Allies, tacitly admitting that Nazi Germany faces serious dangers."	4261	1943 February 18
2	The Nazis arrest the members of the White Rose German Resistance movement.	4262	1943 February 18
1	"WWII: Battle of Kasserine Pass: German General Erwin Rommel's Afrika Korps and other Axis forces launch an offensive against Allied defenses in Tunisia; it is the United States' first major battle defeat of the war. On February 22 an Anglo-American force halts the German advance near Thala, forcing the Germans to retreat, US bombers harass the retreating Panzers."	4263	1943 February 19???24
29	American movie studio executives agree to allow the Office of War Information to censor movies.	4264	1943 February 20
7	The Par?_cutin volcano begins to appear in a cornfield in Mexico.	4265	1943 February 20
41	WWII: North Atlantic convoy ON 166 is attacked by U-boats sinking eleven ships.	4266	1943 February 21
3	Members of White Rose are executed in Nazi Germany.	4267	1943 February 22
5	"Cavan Orphanage Fire: 35 girls and a cook from St Joseph's Orphanage, an industrial school at Cavan, Ireland, are killed in a fire in their dormitories. A subsequent inquiry absolves the Poor Clares of blame."	4268	1943 February 23???24
20	"Smith Mine disaster: an explosion at Smith Mine #3 in Bearcreek, Montana, United States kills 74 coal miners."	4269	1943 February 27
26	"Publication in New York of exiled French aviator Antoine de Saint-Exup??ry's self-illustrated children's novella The Little Prince, the all-time best-selling book originated in French."	4270	1943 March
35	Heinz Guderian becomes the Inspector-General of the Armoured Troops for the German Army.	4271	1943 March 1
3	"WWII: Koriukivka massacre ??? Mass murder of 6,700 inhabitants of Koriukivka in the Ukraine by a German SS unit."	4272	1943 March 1 ???2
41	WWII: Battle of the Bismarck Sea ??? United States and Australian forces sink Japanese convoy ships.	4273	1943 March 2
3	"173 people are killed in a crush while trying to enter an air-raid shelter at Bethnal Green, London."	4274	1943 March 3
26	The 15th Academy Awards ceremony is held in Los Angeles. Mrs. Miniver wins the Best Picture award.	4275	1943 March 4
1	WWII: Battle of Fardykambos ??? Greek partisans and armed civilians force the surrender of an Italian army battalion.	4276	1943 March 4???6
19	"The Gloster Meteor, the first operational military jet aircraft for the Allies, has its first test flight, in England."	4277	1943 March 5
41	10 ??? WWII: North Atlantic convoy SC 121 is attacked by U-boats sinking seven ships.	4278	1943 March 9
42	?_?_kr?_ Saraco??lu forms the new government of Turkey (14th government; ?_?_kr?_ Saraco??lu had served twice as a prime minister).	4279	1943 March 9
29	"Banco Bradesco is founded in Mar?_lia, S??o Paulo, Brazil."	4280	1943 March 10
